Rank,Year,Country,Elo,CONF,WCYEAR,WCPREVYEAR,WCQUALIFY,GDP,Population,GDPPER,FAVSPORT,GENPLAYERNUM,GENPLAYERYN,AVGAGE,MEDAGE,AGERANGE,AVGHEIGHT,MEDHEIGHT,AGECOUNT,HEIGHTCOUNT,Place,MaxRounds,Perf,PerfPer,1yrPopChg,1yrPopROC,4yrPopChg,4yrPopROC,5yrPopChg,5yrPopROC,8yrPopChg,8yrPopROC,10yrPopChg,10yrPopROC,1yrGDPChg,1yrGDPROC,4yrGDPChg,4yrGDPROC,5yrGDPChg,5yrGDPROC,8yrGDPChg,8yrGDPROC,10yrGDPChg,10yrGDPROC,1yrGDPPerChg,1yrGDPPerROC,4yrGDPPerChg,4yrGDPPerROC,5yrGDPPerChg,5yrGDPPerROC,8yrGDPPerChg,8yrGDPPerROC,10yrGDPPerChg,10yrGDPPerROC,1yrELOChg,1yrELOROC,4yrELOChg,4yrELOROC,5yrELOChg,5yrELOROC,8yrELOChg,8yrELOROC,10yrELOChg,10yrELOROC
37,1961,Cote d'Ivoire,1664,#N/A,0,1,0,618245639.2,3694205,167.355531,1,0,0,.,.,.,.,.,.,.,.,.,.,.,135217,0.037993104,.,.,.,.,.,.,.,.,72042077.65,0.131896023,.,.,.,.,.,.,.,.,13.8839369,0.090465841,.,.,.,.,.,.,.,.,16,0.009708738,.,.,.,.,.,.,.,.
34,1962,Cote d'Ivoire,1662,#N/A,1,0,0,645284344.7,3841071,167.995943,1,0,0,.,.,.,.,.,.,.,.,.,.,.,146866,0.03975578,.,.,.,.,.,.,.,.,27038705.46,0.043734567,.,.,.,.,.,.,.,.,0.640412024,0.003826656,.,.,.,.,.,.,.,.,-2,-0.001201923,.,.,.,.,.,.,.,.
44,1963,Cote d'Ivoire,1623,#N/A,0,0,0,761047045.8,3996941,190.4073755,1,0,0,.,.,.,.,.,.,.,.,.,.,.,155870,0.040579828,.,.,.,.,.,.,.,.,115762701.1,0.179397969,.,.,.,.,.,.,.,.,22.41143252,0.133404606,.,.,.,.,.,.,.,.,-39,-0.023465704,.,.,.,.,.,.,.,.
44,1964,Cote d'Ivoire,1618,#N/A,0,0,0,921063266.4,4157965,221.5178017,1,0,0,.,.,.,.,.,.,.,.,.,.,.,161024,0.040286809,598977,0.168299809,.,.,.,.,.,.,160016220.6,0.210257988,374859704.9,0.686300367,.,.,.,.,.,.,31.11042623,0.163388767,68.04620767,0.44337982,.,.,.,.,.,.,-5,-0.003080715,-30,-0.018203883,.,.,.,.,.,.
32,1965,Cote d'Ivoire,1694,#N/A,0,1,0,919771356.4,4321791,212.8218038,1,0,0,.,.,.,.,.,.,.,.,.,.,.,163826,0.039400524,627586,0.169883913,762803,0.214331434,.,.,.,.,-1291910.019,-0.001402629,301525717.2,0.487711838,373567794.9,0.683935113,.,.,.,.,-8.695997887,-0.039256429,45.46627288,0.271674755,59.35020978,0.386717882,.,.,.,.,76,0.04697157,30,0.018028846,46,0.027912621,.,.,.,.
32,1966,Cote d'Ivoire,1692,#N/A,1,0,0,1024103034,4487204,228.2274294,1,0,0,.,.,.,.,.,.,.,.,.,.,.,165413,0.038274178,646133,0.168216885,792999,0.214660258,.,.,.,.,104331677.9,0.113432188,378818689.6,0.587056997,405857395.1,0.656466248,.,.,.,.,15.4056256,0.07238744,60.23148646,0.358529411,60.87189849,0.363728035,.,.,.,.,-2,-0.001180638,30,0.018050542,28,0.016826923,.,.,.,.
26,1967,Cote d'Ivoire,1717,#N/A,0,0,0,1082922892,4656353,232.5688993,1,0,0,.,.,.,.,.,.,.,.,.,.,.,169149,0.037695857,659412,0.164979168,815282,0.212253822,.,.,.,.,58819857.86,0.057435488,321875846.3,0.422938172,437638547.5,0.678210391,.,.,.,.,4.341469901,0.01902256,42.16152384,0.221427997,64.57295636,0.384372118,.,.,.,.,25,0.014775414,94,0.057917437,55,0.033092659,.,.,.,.
27,1968,Cote d'Ivoire,1736,#N/A,0,0,0,1281281246,4834279,265.0408149,1,0,0,.,.,.,.,.,.,.,.,.,.,.,177926,0.03821145,676314,0.162655049,837338,0.209494711,837338,0.209494711,-71490,-0.014572639,198358353.5,0.183169416,360217979.2,0.39108929,520234199.8,0.683576926,735077684.1,1.345794381,.,.,32.47191557,0.139622777,43.52301319,0.196476368,74.63343941,0.391967166,111.5692209,0.726969844,.,.,19,0.011065812,118,0.072929543,113,0.069624153,88,0.053398058,.,.
25,1969,Cote d'Ivoire,1751,#N/A,0,1,0,1361360157,5027971,270.7573606,1,0,0,.,.,.,.,.,.,.,.,.,.,.,193692,0.040066368,706180,0.16339985,870006,0.209238414,870006,0.209238414,.,.,80078911.6,0.06249909,441588800.8,0.480107146,440296890.8,0.478031105,743114518,1.201972923,.,.,5.716545716,0.021568549,57.93555679,0.272225664,49.2395589,0.222282627,103.4018297,0.617857259,.,.,15,0.008640553,57,0.03364817,133,0.082200247,87,0.052283654,.,.
38,1970,Cote d'Ivoire,1676,#N/A,1,0,0,1455482990,5242395,277.6370324,1,0,0,.,.,.,.,.,.,.,.,.,.,.,214424,0.042646228,755191,0.168298789,920604,0.213014466,920604,0.213014466,1683407,0.473001595,94122832.97,0.069138819,431379955.9,0.421227105,535711633.8,0.582440005,810198645.6,1.255568421,909279428.7,1.66472629,6.879671729,0.025408992,49.40960292,0.216492834,64.81522852,0.304551636,109.6410894,0.652641293,124.1654383,0.809045081,-75,-0.042832667,-16,-0.009456265,-18,-0.010625738,14,0.008423586,28,0.016990291
40,1971,Cote d'Ivoire,1633,#N/A,0,0,0,1584128262,5479338,289.1094256,1,0,0,.,.,.,.,.,.,.,.,.,.,.,236943,0.045197472,822985,0.176744547,992134,0.221102941,992134,0.221102941,1785133,0.483225214,128645271.8,0.088386654,501205369.9,0.462826461,560025227.8,0.546844613,823081216.3,1.081511611,965882622.9,1.562295893,11.47239329,0.041321553,56.5405263,0.243113015,60.8819962,0.266760206,98.70205015,0.51837304,121.7538947,0.727516408,-43,-0.025656325,-84,-0.048922539,-59,-0.034869976,10,0.006161429,-31,-0.018629808
44,1972,Cote d'Ivoire,1636,#N/A,0,0,0,1849400600,5737281,322.3479205,1,0,0,.,.,.,.,.,.,.,.,.,.,.,257943,0.047075577,903002,0.186791453,1080928,0.232140476,1080928,0.232140476,1896210,0.493667001,265272337.7,0.167456351,568119354.1,0.443399414,766477707.6,0.707786042,928337333.3,1.007897467,1204116255,1.866024281,33.23849487,0.114968562,57.30710561,0.216219927,89.77902118,0.38603193,100.8301188,0.455178401,154.3519775,0.918783959,3,0.00183711,-100,-0.057603687,-81,-0.047175306,18,0.011124845,-26,-0.015643803
40,1973,Cote d'Ivoire,1649,#N/A,0,1,0,2508421235,6013862,417.1065506,1,0,0,.,.,.,.,.,.,.,.,.,.,.,276581,0.048207679,985891,0.196081282,1179583,0.244003915,1179583,0.244003915,2016921,0.504616155,659020635.1,0.356342825,1147061078,0.842584581,1227139989,0.95774444,1588649878,1.727222605,1747374189,2.296013366,94.75863012,0.293963833,146.34919,0.540517863,152.0657357,0.573744598,204.2847468,0.959886361,226.6991751,1.190600808,13,0.00794621,-102,-0.058252427,-87,-0.050115207,-45,-0.026564345,26,0.016019717
57,1974,Cote d'Ivoire,1544,#N/A,1,0,0,3070151901,6305287,486.9170747,1,0,0,.,.,.,.,.,.,.,.,.,.,.,291425,0.048458877,1062892,0.202749316,1277316,0.254042038,1277316,0.254042038,2147322,0.516435805,561730666.2,0.223937933,1614668911,1.109369825,1708791744,1.255209163,2046048867,1.99789357,2149088635,2.333269291,69.81052404,0.167368563,209.2800423,0.753790085,216.1597141,0.798352124,258.6896452,1.133473071,265.399273,1.198094559,-105,-0.063674955,-132,-0.07875895,-207,-0.118218161,-148,-0.087470449,-74,-0.045735476
65,1975,Cote d'Ivoire,1506,#N/A,0,0,0,3893839190,6608609,589.2070767,1,0,0,.,.,.,.,.,.,.,.,.,.,.,303322,0.048105978,1129271,0.206096247,1366214,0.260608748,1366214,0.260608748,2286818,0.529136647,823687289.2,0.268288774,2309710928,1.458032776,2438356200,1.67529007,2810916298,2.595675388,2974067834,3.233486032,102.2900021,0.210076843,300.0976511,1.038007151,311.5700444,1.122220771,356.6381774,1.533473213,376.3852729,1.768546578,-38,-0.024611399,-127,-0.077770974,-170,-0.101431981,-211,-0.122888759,-188,-0.110979929
65,1976,Cote d'Ivoire,1513,#N/A,0,0,0,4662053708,6922982,673.4169911,1,0,0,.,.,.,.,.,.,.,.,.,.,.,314373,0.047570222,1185701,0.206666015,1443644,0.263470514,1443644,0.263470514,2435778,0.54282756,768214517.5,0.197289739,2812653108,1.520845786,3077925446,1.942977421,3380772462,2.638587331,3637950673,3.552328771,84.20991434,0.142920745,351.0690706,1.089099846,384.3075654,1.329280651,408.3761762,1.540804862,445.1895616,1.950640038,7,0.004648074,-123,-0.075183374,-120,-0.073484385,-223,-0.128456221,-179,-0.105791962
51,1977,Cote d'Ivoire,1585,#N/A,0,1,0,6265067858,7248828,864.2870072,1,0,0,.,.,.,.,.,.,.,.,.,.,.,325846,0.04706729,1234966,0.205353232,1511547,0.263460514,1511547,0.263460514,2592475,0.556760838,1603014150,0.343842918,3756646623,1.497613946,4415667258,2.387620756,4903707701,3.602064945,5182144966,4.785331443,190.8700161,0.283435106,447.1804566,1.072101255,541.9390867,1.681224082,593.5296466,2.192108998,631.7181079,2.71626219,72,0.047587574,-64,-0.038811401,-51,-0.031173594,-166,-0.09480297,-132,-0.076878276
53,1978,Cote d'Ivoire,1585,#N/A,1,0,0,7900524898,7585914,1041.473038,1,0,0,.,.,.,.,.,.,.,.,.,.,.,337086,0.046502138,1280627,0.203103681,1572052,0.261404735,1572052,0.261404735,2751635,0.569192428,1635457040,0.261043787,4830372997,1.573333552,5392103663,2.149600549,6445041908,4.428112146,6619243652,5.166112963,177.1860306,0.205008324,554.5559631,1.138912542,624.3664871,1.49689926,763.8360054,2.751203609,776.4322229,2.929481722,0,0,41,0.026554404,-64,-0.038811401,-91,-0.054295943,-151,-0.086981567
67,1979,Cote d'Ivoire,1521,#N/A,0,0,0,9142935858,7934279,1152.333546,1,0,0,.,.,.,.,.,.,.,.,.,.,.,348365,0.045922614,1325670,0.200597433,1628992,0.258353347,1628992,0.258353347,2906308,0.578027996,1242410960,0.157256762,5249096668,1.348051733,6072783957,1.978007653,7558807596,4.77158812,7781575701,5.716030148,110.8605086,0.106445875,563.1264696,0.955736093,665.4164717,1.366590958,863.2241207,2.985804143,881.5761857,3.255963877,-64,-0.040378549,15,0.009960159,-23,-0.014896373,-112,-0.068585426,-230,-0.131353512
62,1980,Cote d'Ivoire,1538,#N/A,0,0,0,10175615442,8293675,1226.912731,1,0,0,.,.,.,.,.,.,.,.,.,.,.,359396,0.045296617,1370693,0.197991704,1685066,0.254980435,1685066,0.254980435,3051280,0.582039316,1032679584,0.112948357,5513561734,1.18264655,6281776252,1.613260318,8326214842,4.502115357,8720132452,5.991229379,74.57918433,0.064720136,553.4957396,0.821921257,637.705654,1.0823116,904.5648102,2.806175417,949.2756983,3.419124928,17,0.011176857,25,0.016523463,32,0.02124834,-98,-0.0599022,-138,-0.082338902
63,1981,Cote d'Ivoire,1538,#N/A,0,1,0,8432588484,8664057,973.2840497,1,0,0,.,.,.,.,.,.,.,.,.,.,.,370382,0.044658369,1415229,0.195235561,1741075,0.251492059,1741075,0.251492059,3184719,0.581223316,-1743026958,-0.1712945,2167520626,0.345969218,3770534776,0.808771201,5924167249,2.361711489,6848460222,4.323172805,-253.628681,-0.206721044,108.9970425,0.126112092,299.8670586,0.445291792,556.1774991,1.333418279,684.1746241,2.366490205,0,0,-47,-0.029652997,25,0.016523463,-111,-0.067313523,-95,-0.058175138
69,1982,Cote d'Ivoire,1510,#N/A,1,0,0,7567109767,9044473,836.6556865,1,0,0,.,.,.,.,.,.,.,.,.,.,.,380416,0.043907375,1458559,0.192272019,1795645,0.247715217,1795645,0.247715217,3307192,0.576438909,-865478717.2,-0.102635,-333415131.3,-0.042201643,1302041909,0.207825667,4496957866,1.464734648,5717709167,3.0916553,-136.6283632,-0.140378714,-204.8173513,-0.196661213,-27.63132073,-0.031970075,349.7386118,0.718271406,514.307766,1.595505146,-28,-0.018205462,-75,-0.047318612,-75,-0.047318612,-34,-0.022020725,-126,-0.077017115
63,1983,Cote d'Ivoire,1545,#N/A,0,0,0,6838185419,9432731,724.9422695,1,0,0,.,.,.,.,.,.,.,.,.,.,.,388258,0.042927653,1498452,0.188857992,1846817,0.243453459,1846817,0.243453459,3418869,0.56849808,-728924348.1,-0.096327973,-2304750439,-0.252079909,-1062339479,-0.134464418,2944346228,0.756155066,4329764184,1.726091345,-111.713417,-0.133523765,-427.3912769,-0.370891985,-316.5307683,-0.303926032,135.7351927,0.230369251,307.8357188,0.738026575,35,0.023178808,24,0.015779093,-40,-0.025236593,39,0.025896414,-104,-0.063068526
50,1984,Cote d'Ivoire,1587,#N/A,0,0,0,6841638715,9826055,696.275231,1,0,0,.,.,.,.,.,.,.,.,.,.,.,393324,0.041697786,1532380,0.184764896,1891776,0.238430738,1891776,0.238430738,3520768,0.558383465,3453296.009,0.000505002,-3333976727,-0.327643743,-2301297143,-0.251702208,2179585007,0.467516066,3771486813,1.228436551,-28.66703852,-0.039543892,-530.6374997,-0.432498161,-456.0583154,-0.395769365,22.85823987,0.033943664,209.3581563,0.429966759,42,0.027184466,49,0.031859558,66,0.043392505,74,0.048909451,43,0.027849741
46,1985,Cote d'Ivoire,1604,#N/A,0,1,0,6977650069,10222558,682.5737814,1,0,0,.,.,.,.,.,.,.,.,.,.,.,396503,0.040352206,1558501,0.179881203,1928883,0.232572774,1928883,0.232572774,3613949,0.546854716,136011354.8,0.019879938,-1454938415,-0.172537581,-3197965372,-0.314277342,712582211.5,0.113738945,3083810879,0.791971812,-13.70144959,-0.019678209,-290.7102683,-0.298690057,-544.3389493,-0.443665581,-181.7132258,-0.210246393,93.36670462,0.158461614,17,0.010712035,66,0.042912874,66,0.042912874,19,0.011987382,98,0.065073041
40,1986,Cote d'Ivoire,1647,#N/A,1,0,0,9158302205,10620267,862.3419925,1,0,0,.,.,.,.,.,.,.,.,.,.,.,397709,0.038905037,1575794,0.174227288,1956210,0.225784526,1956210,0.225784526,3697285,0.5340596,2180652136,0.312519561,1591192439,0.210277436,725713721.5,0.086060612,1257777307,0.15920174,4496248498,0.964435157,179.7682111,0.263368175,25.686306,0.030701167,-110.9420572,-0.113987337,-179.1310453,-0.171997775,188.9250014,0.280546829,43,0.02680798,137,0.090728477,109,0.070871261,62,0.039116719,134,0.088565763
41,1987,Cote d'Ivoire,1649,#N/A,0,0,0,10087653189,11019651,915.4240175,1,0,0,.,.,.,.,.,.,.,.,.,.,.,399384,0.037605834,1586920,0.168235477,1975178,0.218385084,1975178,0.218385084,3770823,0.52019761,929350984,0.10147634,3249467771,0.475194452,2520543423,0.33309196,944717331.4,0.103327569,3822585331,0.610142686,53.08202498,0.061555654,190.481748,0.262754368,78.76833098,0.094146651,-236.9095289,-0.205591107,51.13701025,0.0591667,2,0.001214329,104,0.067313916,139,0.09205298,128,0.084155161,64,0.040378549
41,1988,Cote d'Ivoire,1651,#N/A,0,0,0,10255170460,11424260,897.6660598,1,0,0,.,.,.,.,.,.,.,.,.,.,.,404609,0.036717043,1598205,0.16264971,1991529,0.211129629,1991529,0.211129629,3838346,0.505983326,167517270.7,0.016606169,3413531745,0.498934815,3416985041,0.49969178,79555018.17,0.007818202,2354645562,0.298036598,-17.75795768,-0.019398615,201.3908288,0.28924026,172.7237903,0.238258683,-329.2466709,-0.268353782,-143.806978,-0.138080366,2,0.001212856,64,0.040327662,106,0.068608414,113,0.073472042,66,0.041640379
35,1989,Cote d'Ivoire,1675,#N/A,0,1,0,9757410614,11839243,824.1583194,1,0,0,.,.,.,.,.,.,.,.,.,.,.,414983,0.036324716,1616685,0.158148773,2013188,0.204882631,2013188,0.204882631,3904964,0.492163686,-497759845.9,-0.048537452,2779760545,0.398380618,2915771900,0.426180338,1324822130,0.157107409,614474756.1,0.067207598,-73.50774035,-0.081887624,141.584538,0.207427449,127.8830885,0.183667439,-149.1257303,-0.153219125,-328.1752269,-0.284791871,24,0.014536644,71,0.044264339,88,0.055450536,137,0.089076723,154,0.101249178
43,1990,Cote d'Ivoire,1644,#N/A,1,0,0,10795850107,12267754,880.0184701,1,0,0,.,.,.,.,.,.,.,.,.,.,.,428511,0.036194122,1647487,0.155126703,2045196,0.20006695,2045196,0.20006695,3974079,0.479169849,1038439493,0.106425724,1637547902,0.178804746,3818200038,0.547204288,3228740340,0.426680786,620234665.1,0.060953037,55.86015071,0.067778422,17.67647765,0.020498222,197.4446888,0.289264976,43.36278365,0.051828708,-346.8942606,-0.282737518,-31,-0.018507463,-3,-0.001821494,40,0.024937656,134,0.088741722,106,0.068920676
36,1991,Cote d'Ivoire,1683,#N/A,0,0,0,10492628915,12710008,825.5407011,1,0,0,.,.,.,.,.,.,.,.,.,.,.,442254,0.03605012,1690357,0.153394785,2089741,0.196769158,2089741,0.196769158,4045951,0.466981115,-303221191.5,-0.028086829,404975726.2,0.040145683,1334326710,0.145695859,3654443497,0.53441714,2060040432,0.244295146,-54.47776901,-0.061905256,-89.88331634,-0.098187632,-36.80129136,-0.042675982,100.5984316,0.138767507,-147.7433486,-0.151798798,39,0.023722628,34,0.020618557,36,0.021857923,138,0.089320388,145,0.094278283
43,1992,Cote d'Ivoire,1644,#N/A,0,0,0,11152971316,13163019,847.2958457,1,0,0,.,.,.,.,.,.,.,.,.,.,.,453011,0.03564207,1738759,0.15219883,2143368,0.194504164,2143368,0.194504164,4118546,0.455366056,660342400.6,0.062933933,897800856.1,0.087546166,1065318127,0.105606141,4311332602,0.630160811,3585861549,0.473874658,21.75514462,0.026352601,-50.37021403,-0.056112419,-68.12817171,-0.07442253,151.0206148,0.21689787,10.64015926,0.012717489,-39,-0.023172906,-7,-0.004239855,-5,-0.003032141,57,0.035916824,134,0.088741722
48,1993,Cote d'Ivoire,1628,#N/A,0,1,0,11045759469,13622731,810.8329724,1,0,0,.,.,.,.,.,.,.,.,.,.,.,459712,0.034924511,1783488,0.150642064,2198471,0.19243881,2198471,0.19243881,4190000,0.444197974,-107211847.1,-0.009612851,1288348855,0.132037987,790589009,0.077091747,4068109400,0.583019979,4207574050,0.615305639,-36.46287334,-0.043034406,-13.32534702,-0.016168431,-86.83308737,-0.09673206,128.259191,0.187905241,85.89070292,0.118479369,-16,-0.00973236,-47,-0.028059701,-23,-0.013930951,24,0.014962594,83,0.053721683
37,1994,Cote d'Ivoire,1653,#N/A,1,0,0,8313557450,14083611,590.3001333,1,0,0,.,.,.,.,.,.,.,.,.,.,.,460880,0.033831689,1815857,0.1480187,2244368,0.189570228,2244368,0.189570228,4257556,0.433292507,-2732202019,-0.247353025,-2482292657,-0.229930263,-1443853164,-0.147975034,-844744755.1,-0.092238139,1471918736,0.215141254,-220.5328391,-0.271983068,-289.7183369,-0.329218473,-233.8581861,-0.283753959,-272.0418592,-0.315468644,-105.9750977,-0.152202883,25,0.015356265,9,0.005474453,-22,-0.013134328,6,0.003642987,66,0.041587902
39,1995,Cote d'Ivoire,1663,#N/A,0,0,0,11000146839,14540820,756.5011354,1,0,0,.,.,.,.,.,.,.,.,.,.,.,457209,0.032463904,1830812,0.144044913,2273066,0.185287869,2273066,0.185287869,4318262,0.422424798,2686589389,0.323157614,507517924,0.048368996,204296732.5,0.018923636,912493650.2,0.090456485,4022496770,0.576483018,166.2010021,0.281553387,-69.03956572,-0.083629512,-123.5173347,-0.140357662,-158.9228821,-0.17360576,73.92735402,0.108306759,10,0.006049607,-20,-0.011883541,19,0.011557178,14,0.008489994,59,0.036783042
71,1996,Cote d'Ivoire,1520,#N/A,0,0,0,12139234939,14995249,809.5387372,1,0,0,.,.,.,.,.,.,.,.,.,.,.,454429,0.031251951,1832230,0.139195271,2285241,0.179798549,2285241,0.179798549,4374982,0.411946517,1139088099,0.103552081,986263622.7,0.088430571,1646606023,0.156929787,1884064479,0.183718495,2980932733,0.325489667,53.03760177,0.070109084,-37.75710858,-0.044561895,-16.00196396,-0.019383616,-88.12732261,-0.098173838,-52.80325532,-0.061232383,-143,-0.085989176,-124,-0.075425791,-163,-0.096850862,-131,-0.079345851,-127,-0.077109897
68,1997,Cote d'Ivoire,1538,#N/A,0,1,0,11722142706,15445986,758.911908,1,0,0,.,.,.,.,.,.,.,.,.,.,.,450737,0.030058654,1823255,0.133839169,2282967,0.173437948,2282967,0.173437948,4426335,0.401676514,-417092232.7,-0.034359021,676383237.2,0.061234652,569171390.1,0.051033162,1964732092,0.201357939,1634489517,0.162028718,-50.62682916,-0.062537871,-51.92106441,-0.064034229,-88.38393774,-0.10431296,-65.24641142,-0.079167327,-156.5121095,-0.170972256,18,0.011842105,-90,-0.055282555,-106,-0.064476886,-137,-0.081791045,-111,-0.067313523
54,1998,Cote d'Ivoire,1619,#N/A,1,0,0,12612033729,15884552,793.9810785,1,0,0,.,.,.,.,.,.,.,.,.,.,.,438566,0.028393526,1800941,0.127874946,2261821,0.166032861,2261821,0.166032861,4460292,0.390422837,889891022.7,0.075915389,4298476279,0.517044154,1566274260,0.141798693,1816183622,0.168229792,2356863269,0.22982195,35.06917053,0.046209804,203.6809453,0.345046416,-16.85189387,-0.020783434,-86.0373916,-0.097767711,-103.6849812,-0.11550507,81,0.0526658,-34,-0.020568663,-9,-0.005528256,-25,-0.015206813,-32,-0.019382193
62,1999,Cote d'Ivoire,1572,#N/A,0,0,0,12376639823,16300233,759.2922029,1,0,0,.,.,.,.,.,.,.,.,.,.,.,415681,0.026168884,1759413,0.120998197,2216622,0.157390175,2216622,0.157390175,4460990,0.376796895,-235393905.9,-0.018664231,1376492983,0.125134055,4063082373,0.488729692,1884010907,0.17955566,2619229209,0.268434866,-34.68887559,-0.043689801,2.791067545,0.003689443,168.9920697,0.286281605,-66.24849818,-0.080248615,-64.86611648,-0.078705893,-47,-0.029030266,-91,-0.054720385,-81,-0.049001815,-111,-0.065953654,-103,-0.061492537
61,2000,Cote d'Ivoire,1577,#N/A,0,0,0,10717022463,16686561,642.254714,1,0,0,.,.,.,.,.,.,.,.,.,.,.,386328,0.023700766,1691312,0.112789858,2145741,0.147566712,2145741,0.147566712,4418807,0.360196903,-1659617360,-0.134092725,-1422212476,-0.117158329,-283124376.8,-0.025738236,-435948853.4,-0.039088135,-78827644.27,-0.007301662,-117.0374889,-0.154140249,-167.2840232,-0.206641159,-114.2464214,-0.151019498,-205.0411317,-0.241994733,-237.7637561,-0.270180416,5,0.003180662,57,0.0375,-86,-0.05171377,-67,-0.040754258,-67,-0.040754258
52,2001,Cote d'Ivoire,1627,#N/A,0,1,0,11192560827,17040152,656.834565,1,0,0,.,.,.,.,.,.,.,.,.,.,.,353591,0.021190166,1594166,0.10320908,2044903,0.13637006,2044903,0.13637006,4330144,0.340687748,475538364.6,0.044372247,-529581878.8,-0.045177907,-946674111.5,-0.07798466,146801358.4,0.013290291,699931911.8,0.066707011,14.57985105,0.022701042,-102.0773429,-0.134504864,-152.7041721,-0.188631087,-153.9984074,-0.189926178,-168.7061361,-0.204358351,50,0.03170577,89,0.05786736,107,0.070394737,-1,-0.000614251,-56,-0.033273916
63,2002,Cote d'Ivoire,1561,#N/A,1,0,0,12346919216,17366517,710.9611683,1,0,0,.,.,.,.,.,.,.,.,.,.,.,326365,0.019152705,1481965,0.09329599,1920531,0.124338517,1920531,0.124338517,4203498,0.319341482,1154358389,0.103136218,-265114512.7,-0.021020758,624776510,0.053298832,4033361766,0.485154736,1193947900,0.107052001,54.12660328,0.08240523,-83.0199102,-0.104561573,-47.95073967,-0.063183538,120.6610351,0.204406247,-136.3346774,-0.160905637,-66,-0.040565458,-58,-0.035824583,23,0.014954486,-92,-0.055656382,-83,-0.050486618
59,2003,Cote d'Ivoire,1595,#N/A,0,0,0,15306602560,17679355,865.789649,1,0,0,.,.,.,.,.,.,.,.,.,.,.,312838,0.01801386,1379122,0.084607502,1794803,0.11299047,1794803,0.11299047,4056624,0.297783462,2959683344,0.23971027,2929962737,0.236733296,2694568831,0.21365062,4306455721,0.391490749,4260843091,0.385744693,154.8284807,0.21777347,106.4974461,0.140258843,71.80857049,0.090441161,109.2885136,0.144465763,54.95667661,0.067778049,34,0.02178091,23,0.014631043,-24,-0.014823965,-68,-0.040889958,-33,-0.02027027
42,2004,Cote d'Ivoire,1675,#N/A,0,0,0,16554441847,17997738,919.8068028,1,0,0,.,.,.,.,.,.,.,.,.,.,.,318383,0.018008745,1311177,0.078576826,1697505,0.104139922,1697505,0.104139922,3914127,0.277920698,1247839286,0.081522943,5837419384,0.54468668,4177802024,0.337555434,4415206908,0.36371377,8240884396,0.991258489,54.01715374,0.062390621,277.5520888,0.432152669,160.5145998,0.2114003,110.2680656,0.136210981,329.5066695,0.558201923,80,0.05015674,98,0.06214331,103,0.065521628,155,0.101973684,22,0.013309135
